document_id,date_start,date_end,author.name,author.user_id,latitude,longitude,skitouring,rock_climbing,mountain_climbing,ice_climbing,hiking,snow_ice_mixed
1024624,2018-07-30,2018-07-30,DarkLio,451370,711882.1558550725,5578196.500190227,False,False,True,False,True,False
1024486,2018-07-30,2018-07-30,Maria Goran,10280,727113.7908512226,5768206.5230058925,False,False,False,False,True,False
1024250,2018-07-30,2018-07-30,nico111,174431,757149.3869586346,5786644.012236804,False,False,False,False,True,False
1024232,2018-07-30,2018-07-30,kay74,438334,754676.7935204487,5796662.019581252,False,False,False,False,True,False
1123493,2018-07-29,2018-07-29,LouisB ,1122093,685135.2315826407,5799877.806277819,False,False,False,False,True,False
1029006,2018-07-29,2018-07-29,bentao74,707858,750562.9898443095,5746570.83274574,False,False,True,False,True,True
1028091,2018-07-29,2018-07-29,BertrandSemelet,458,691204.1912054338,5561884.639197037,False,False,True,False,True,False
1026350,2018-07-29,2018-07-29,Timothée Billiet,724505,750057.1765788357,5746932.066626716,False,False,False,False,True,False
1025851,2018-07-29,2018-07-29,costa,931360,764704.5436425115,5763193.84693944,False,False,False,False,True,False
1025564,2018-07-29,2018-07-29,Death Jester,926808,658789.7536361574,5627648.080593335,False,False,False,False,True,False
1025134,2018-07-29,2018-07-29,Loïc Perrin,1914,743959.656257643,5677369.360404329,False,False,False,False,True,False
1024251,2018-07-29,2018-07-29,Patrice Davoine,9437,690041.5236741755,5685089.063657775,False,False,False,False,True,False
1024249,2018-07-29,2018-07-29,cocazoulou,823339,729767.4342229832,5772810.647341958,False,False,False,False,True,False
1024231,2018-07-29,2018-07-29,NIZAN Gaëtan,915510,14205.367007862611,5301302.604537801,True,False,False,False,True,False
1023927,2018-07-29,2018-07-29,Xavier Birot,1021318,711620.8956534774,5679540.1065931,False,False,False,False,True,False
1023849,2018-07-29,2018-07-29,-Dav-,385914,750939.1276023061,5807728.983679384,False,False,False,False,True,False
1023770,2018-07-29,2018-07-29,ragnar74,487575,706386.5117490002,5766754.903502511,False,False,False,False,True,False
1023746,2018-07-29,2018-07-29,jm74,8025,715778.7041664638,5753848.278717065,False,False,False,False,True,False
1023685,2018-07-29,2018-07-29,Coco,1023678,721276.3650335592,5795936.460668357,False,False,False,False,True,False
1023623,2018-07-29,2018-07-29,pastourelle,215018,-35391.5171558578,5305643.257361108,False,False,False,False,True,False
1025944,2018-07-28,2018-07-28,Jerry Magnin,222984,661219.9085337728,5539784.888724918,False,False,False,False,True,False
1025130,2018-07-28,2018-07-28,Loïc Perrin,1914,748209.3085010678,5679909.790763751,False,False,False,False,True,False
1025026,2018-07-28,2018-07-28,Lulu002,225334,706548.592927594,5554516.948737705,False,False,False,False,True,False
1024199,2018-07-28,2018-07-28,NIZAN Gaëtan,915510,-6353.675868805159,5290802.142400951,False,False,False,False,True,False
1024019,2018-07-28,2018-07-28,gueuth,168551,126470.91203470826,5274861.74216444,False,False,False,False,True,False
1023689,2018-07-28,2018-07-28,Coco,1023678,707460.9674741366,5817341.732197492,False,False,False,False,True,False
1023354,2018-07-28,2018-07-28,vmartinel,604049,3001.8191711416284,5300854.472349378,False,False,False,False,True,False
1023282,2018-07-28,2018-07-28,vinceo,774341,644092.0875945868,5665052.39089898,False,False,False,False,True,False
1090215,2018-07-27,2018-07-27,vincent,909138,749329.5797472964,5738386.146087144,False,False,False,False,True,False
1028537,2018-07-25,2018-07-27,tartopum73,315295,685565.7347589574,5600105.344159677,False,False,True,False,True,False
1023112,2018-07-27,2018-07-27,le_boulet,378448,762657.7894100441,5784821.460546948,False,False,False,False,True,False
1023005,2018-07-27,2018-07-27,nico111,174431,749342.9674228247,5836520.023566769,False,False,False,False,True,False
1022954,2018-07-27,2018-07-27,janic,578085,4879.761078370267,5303136.639250105,False,False,False,False,True,False
1022940,2018-07-27,2018-07-27,gilles74,162808,758352.7010430021,5787338.196588523,False,False,False,False,True,False
1022914,2018-07-27,2018-07-27,Gilles Boucansaud,3856,748276.0361345094,5840503.392094317,False,False,False,False,True,False
1042447,2018-07-24,2018-07-26,Andrey,8002,656298.0965964162,5569516.532872566,False,False,True,False,True,False
1024329,2018-07-26,2018-07-26,DarkLio,451370,699266.8286252033,5599258.65621053,False,False,True,False,True,False
1022745,2018-07-26,2018-07-26,Maria Goran,10280,681073.3380788316,5666995.882573835,False,False,False,False,True,False
1022599,2018-07-26,2018-07-26,Patrick Prele,10284,783266.8690365754,5688633.599108806,False,False,True,False,True,False
1022571,2018-07-26,2018-07-26,randorama74,454528,758593.1497560337,5797808.802091467,False,False,False,False,True,False
1106095,2018-07-25,2018-07-25,frangre38760,961616,729511.0951039706,5642948.802034336,False,False,False,False,True,False
1027248,2018-07-25,2018-07-25,dede2b,647965,1019822.527495889,5198090.957266712,False,False,False,False,True,False
1024499,2018-07-25,2018-07-25,petitbargy,765805,786539.4394269157,5575678.317834315,False,False,False,False,True,False
1022992,2018-07-25,2018-07-25,nico111,174431,732578.4851195302,5825833.599175131,False,False,False,False,True,False
1022542,2018-07-25,2018-07-25,Gilles Boucansaud,3856,723245.5796075377,5784350.734991951,False,False,False,False,True,False
1022511,2018-07-25,2018-07-25,gaelj,278368,760012.996519243,5694408.430754767,False,False,False,False,True,False
1022479,2018-07-25,2018-07-25,Martin Gerbaux,1424,665719.3509766939,5653290.704217414,False,False,True,False,True,False
1203325,2018-07-18,2018-07-24,Cramer Corentin,963777,707271.8227227359,5901569.18909896,False,False,False,False,True,False
1024947,2018-07-24,2018-07-24,Cassie,1024589,741112.5155824714,5664209.073445311,False,False,False,False,True,False
1024487,2018-07-24,2018-07-24,petitbargy,765805,778805.6291235455,5593142.91115737,False,False,False,False,True,False
1023333,2018-07-24,2018-07-24,qmarchand,605904,615387.9453530787,5618139.807278239,False,False,False,False,True,False
1022522,2018-07-24,2018-07-24,Gilles Boucansaud,3856,719874.1182763655,5780884.539780081,False,False,False,False,True,False
1022508,2018-07-24,2018-07-24,Christian Pierron,416974,753400.5546801817,5824044.83716629,False,False,False,False,True,False
1022495,2018-07-24,2018-07-24,Michel_ROUSSEAU,700267,614581.642415081,5612017.182801408,False,False,False,False,True,False
1022062,2018-07-24,2018-07-24,Eric Gerardin,12175,31366.49292082174,5292931.92235266,False,False,False,False,True,False
1150688,2018-07-23,2018-07-23,Blutch2,117993,636095.5565610644,5673319.814056002,False,False,False,False,True,False
1053519,2018-07-23,2018-07-23,bargy,13920,754633.333799424,5782532.501173336,False,False,False,False,True,False
1026700,2018-07-22,2018-07-23,richardweng,580078,3628.4073259636098,5262932.265720904,False,False,False,False,True,True
1024485,2018-07-23,2018-07-23,petitbargy,765805,772351.8816448059,5596575.782661436,False,False,False,False,True,False
1023287,2018-07-23,2018-07-23,qmarchand,605904,579751.9080513701,5607521.12294025,False,False,False,False,True,False
1021928,2018-07-23,2018-07-23,Laurent Nogaro,845302,696437.8972231618,5430871.486785692,False,False,False,False,True,False
1021761,2018-07-23,2018-07-23,lustou,773441,29944.396855291056,5293064.985718196,False,False,True,False,True,False
1021751,2018-07-23,2018-07-23,Munch,567073,637355.3530796645,6060230.748373276,False,False,False,False,True,False
1052265,2018-07-22,2018-07-22,Fabien Quétier,12542,705216.5557804664,5632016.05819251,False,False,False,False,True,False
1027359,2018-07-22,2018-07-22,picha,437803,747784.7832216364,5735932.741023482,False,False,False,False,True,False
1026737,2018-07-19,2018-07-22,Thomas C,311211,781572.726049377,5576759.016744928,False,False,False,False,True,False
1023891,2018-07-22,2018-07-22,Loïc Perrin,1914,750755.8421527707,5681930.462160053,False,False,False,False,True,False
1022589,2018-07-22,2018-07-22,Xavier Birot,1021318,646515.3566493982,5702371.256346544,False,False,False,False,True,False
1022506,2018-07-22,2018-07-22,Christian Pierron,416974,755290.7596338525,5824505.943002266,False,False,False,False,True,False
1021741,2018-07-22,2018-07-22,Guillaume.P,658897,264387.01889925776,5304776.898729391,False,False,False,False,True,False
1021690,2018-07-22,2018-07-22,Winki,293592,684737.5424574872,5798867.512183841,False,False,False,False,True,False
1021494,2018-07-22,2018-07-22,Michel Duquennoy,9055,-4875.658563334749,5266371.4966236595,False,False,False,False,True,False
1021478,2018-07-22,2018-07-22,Maria Goran,10280,713414.1918476657,5750289.996867202,False,False,False,False,True,False
1021449,2018-07-22,2018-07-22,JulBont,470196,650949.2908895885,5670878.2128919605,False,False,False,False,True,False
1021445,2018-07-22,2018-07-22,anakreenskyrider,470060,30315.90366751933,5293114.993665978,False,False,False,False,True,False
1021437,2018-07-22,2018-07-22,5ccédur,361095,702626.6959474558,5503721.508642775,False,False,False,False,True,False
1021744,2018-07-21,2018-07-21,Guillaume.P,658897,264851.55513433856,5291231.393100253,False,False,False,False,True,False
1021978,2018-07-20,2018-07-20,LeJo,976237,770147.8670465891,5570293.828380283,False,False,True,False,True,False
1021335,2018-07-18,2018-07-20,LaBique,444714,707742.9584855846,5692791.680315868,False,False,False,False,True,False
1021851,2018-07-19,2018-07-19,Mountain Climber,11409,657066.6182146645,5679640.117467108,False,False,False,False,True,False
1021156,2018-07-19,2018-07-19,Gus Morton,13146,695049.563109544,5757519.183427055,False,False,False,False,True,False
1021149,2018-07-19,2018-07-19,Gabriel BENOUVILLE,1021137,635518.4975792356,5657966.546735288,False,False,False,False,True,False
1021055,2018-07-19,2018-07-19,Secanto,476131,186934.3681095123,5258157.461330232,False,False,False,False,True,False
1020988,2018-07-19,2018-07-19,Maria Goran,10280,693446.5115002064,5680378.205325682,False,False,False,False,True,False
1020905,2018-07-19,2018-07-19,Yann31,13279,115960.14061896631,5283073.425538041,False,False,False,False,True,False
1020872,2018-07-18,2018-07-19,tiramyrol,722833,48428.083047451815,5268033.056506645,False,False,True,False,True,False
1020808,2018-07-19,2018-07-19,Anne-sophie Martin,12970,742663.1110289973,5729136.76961982,False,False,False,False,True,False
1020770,2018-07-19,2018-07-19,Denis Achebée,137783,628475.2246571856,5531980.716387099,False,False,False,False,True,False
1027272,2018-07-18,2018-07-18,dede2b,647965,1023558.672834139,5165215.39378484,False,False,False,False,True,False
1022493,2018-07-18,2018-07-18,Christian Pierron,416974,755503.1786492504,5831604.135932409,False,False,False,False,True,False
1022028,2018-07-18,2018-07-18,Clément Marmonier,680758,760427.228599487,5756680.541208703,False,False,True,False,True,False
1020880,2018-07-18,2018-07-18,artan,538641,661523.8529543933,5648927.199673042,False,False,False,False,True,False
1020784,2018-07-18,2018-07-18,Joana,951798,704278.4938862278,5639158.49212593,False,False,True,False,True,False
1020535,2018-07-18,2018-07-18,janic,578085,28640.15920809555,5293695.220770621,False,False,False,False,True,False
1020326,2018-07-17,2018-07-17,lustou,773441,14972.137553223403,5282869.252543714,False,False,True,False,True,False
1038229,2018-07-09,2018-07-16,soliou,670300,710045.9456512606,5615680.239882797,False,False,False,False,True,False
1027365,2018-07-16,2018-07-16,ulysse,841806,685833.4094104173,5801362.295879414,False,True,False,False,True,False
1020418,2018-07-16,2018-07-16,Martin Gerbaux,1424,659715.8152339193,5646044.244452617,False,False,True,False,True,False
1134794,2018-07-15,2018-07-15,yvde,172743,781259.1009313499,5684142.426518622,False,False,False,False,True,False
1026732,2018-07-15,2018-07-15,Greg,360414,739667.3752056722,5828597.480468506,False,False,False,False,True,False
1022790,2018-07-15,2018-07-15,AMILHAT,1002155,623660.4340413952,5659107.8552625105,False,False,False,False,True,False
1022467,2018-07-15,2018-07-15,nanok,243103,781673.7328593525,5655788.063072993,False,False,False,False,True,False
1020193,2018-07-15,2018-07-15,SEBonhomme_de_neige,365787,15438.900178119356,5282523.847383339,False,False,False,False,True,True
1019880,2018-07-15,2018-07-15,Michel Duquennoy,9055,-23613.090387069937,5293253.485573702,False,False,False,False,True,False
1019715,2018-07-15,2018-07-15,Ronan L.,903578,750114.4230848035,5743654.0242958,False,False,False,False,True,False
1019705,2018-07-15,2018-07-15,JulBont,470196,657780.9711644412,5679428.2932582,False,False,False,False,True,False
1019596,2018-07-14,2018-07-15,anakreenskyrider,470060,55634.86837467065,5269459.298214661,False,False,True,False,True,True
1019531,2018-07-15,2018-07-15,janic,578085,15068.366003827061,5302103.211625278,False,False,False,False,True,True
1019295,2018-07-15,2018-07-15,Alexis_D,308237,685319.6142192294,5800194.509704721,False,False,False,False,True,False
1019285,2018-07-14,2018-07-15,Thomas Ribière,4060,679797.6287340452,5643841.911584876,False,False,False,False,True,False
1025219,2018-07-14,2018-07-14,marco167,331697,695049.563109544,5757519.183427055,False,True,False,False,True,False
1024820,2018-07-14,2018-07-14,Cassie,1024589,718878.7367652339,5628462.451999488,False,False,False,False,True,False
1022466,2018-07-14,2018-07-14,nanok,243103,791162.8440701206,5659409.744219757,False,False,False,False,True,False
1021342,2018-07-14,2018-07-14,Xavier Birot,1021318,727971.9234563834,5721402.513868063,False,False,False,False,True,False
1020192,2018-07-14,2018-07-14,Loïc Perrin,1914,685647.3739487716,5608641.271042457,False,False,False,False,True,False
1019929,2018-07-14,2018-07-14,SebastienM,441821,709777.5269813079,5619539.081393538,False,False,False,False,True,False
1019878,2018-07-14,2018-07-14,randoverdevant,579173,728973.3952141155,5773637.599413738,False,True,True,False,True,False
1019240,2018-07-14,2018-07-14,Gilles Salaun,8020,714095.6091254149,5522224.71231238,False,False,False,False,True,False
1019015,2018-07-14,2018-07-14,guigui38,933329,668155.2563709486,5656709.362349176,False,False,False,False,True,False
1018937,2018-07-14,2018-07-14,duo,119658,720495.111202835,5781210.688364307,False,False,False,False,True,False
1018891,2018-07-14,2018-07-14,randorama74,454528,749590.9160481049,5838229.552317561,False,False,True,False,True,False
1018851,2018-07-14,2018-07-14,ragnar74,487575,724552.6281320627,5768804.537040936,False,False,False,False,True,False
1018844,2018-07-14,2018-07-14,gilles74,162808,762067.3707423896,5790936.933432043,False,False,False,False,True,False
1018723,2018-07-14,2018-07-14,lustou,773441,17247.94697704091,5281850.504495003,False,False,True,False,True,False
1039732,2018-07-13,2018-07-13,petitmontagnard,301579,998729.799748011,5214792.842541486,False,False,False,False,True,False
1022458,2018-07-13,2018-07-13,nanok,243103,794404.3726220084,5661045.077354972,False,False,False,False,True,False
1019961,2018-07-13,2018-07-13,Stefan,1003218,712644.628951195,5613175.937626197,False,False,True,False,True,True
1018630,2018-07-13,2018-07-13,Laurent Nogaro,845302,798681.9937148326,5495993.082272174,False,False,False,False,True,False
1018383,2018-07-13,2018-07-13,Anne-sophie Martin,12970,715773.2495114161,5749055.467883408,False,False,False,False,True,False
1018380,2018-07-13,2018-07-13,Maria Goran,10280,693424.0181765724,5729478.31201217,False,False,False,False,True,False
1018378,2018-07-13,2018-07-13,janic,578085,-80711.73370983539,5299548.627634355,False,False,True,False,True,False
1018279,2018-07-13,2018-07-13,JulBont,470196,657066.6182146645,5679640.117467108,False,False,False,False,True,False
1039733,2018-07-12,2018-07-12,petitmontagnard,301579,1009966.5630082816,5196939.407083921,False,False,False,False,True,False
1020940,2018-07-12,2018-07-12,geertvandenbroeck,592190,776864.514056086,5780349.178536279,False,False,False,False,True,False
1020008,2018-07-12,2018-07-12,Rozenn,6057,679162.3760087342,5657062.911446438,False,False,False,False,True,False
1018401,2018-07-12,2018-07-12,cassien vanoise,466710,683129.7386429392,5603159.346753934,False,False,False,False,True,False
